regine_area;main_no;point_no;param_key;version_no_end;station_name;latitude;longitude;utm_east_z33;utm_north_z33
161;2;0;1001;0;Selfoss;67,00122833;14,69438076;486675;7431550
161;3;0;1001;1;Arstadfossen;67,01565552;14,54633617;480232;7433197
161;6;0;1001;1;Staupåga;66,75414276;14,56491566;480838;7404040
161;7;0;1001;1;Tollåga;66,89692688;14,85456753;493632;7419897
161;9;0;1001;1;Gråtåga;66,87151337;14,64923096;484625;7417100
161;11;0;1001;1;Klipa;66,89481354;14,7452879;488846;7419677
161;18;0;1001;0;Selfors bru;66,99697876;14,69844818;486850;7431075
161;45;0;1001;0;Nye Klipa;66,89457703;14,74752808;488944;7419650
161;50;0;1001;1;Govddesåga;66,92300415;14,44405365;475683;7422905
162;2;0;1001;0;Skarsvatn;67,08402252;14,9823246;499232;7440747
162;3;0;1001;0;Skarsvatn;67,08398438;14,98147392;499195;7440743
162;4;0;1001;0;Valnesvatn;67,16106415;14,43319988;475450;7449447
162;8;0;1001;0;Valnesvatn;67,16997528;14,45587921;476441;7450432
163;5;0;1001;1;Junkerdalselv;66,81479645;15,4106884;518043;7410794
163;6;0;1001;1;Jordbrufjell;66,93560028;15,14655399;506407;7424209
163;7;0;1001;1;Kjemåvatn;66,76916504;15,4087677;517992;7405707
163;8;0;1001;1;Lønselv;66,74107361;15,47729111;521032;7402597
163;9;0;1001;1;Russånes;66,91909027;15,32075214;514032;7422397
163;10;0;1001;1;Sauelv;66,9629364;15,37399864;516332;7427297
163;18;0;1001;1;Lillevatn;67,09810638;15,48818302;521200;7442400
164;5;0;1001;1;Fjell;67,1713028;15,79529762;534432;7450697
164;9;0;1001;1;Daja;67,09883118;16,06928062;546432;7442797
164;11;0;1001;1;Nedrevatn ndf.;67,26273346;15,80991554;534932;7460897
164;19;0;1001;1;Kjølvikelv;67,25722504;15,63819122;527532;7460197
165;4;0;1001;2;Vatnevatn;67,33681488;14,76701355;489982;7468947
165;6;0;1001;1;Strandå;67,53924561;14,87669659;494743;7491501
165;7;0;1001;0;Heggmoelv;67,36071777;14,88434505;495032;7471597
165;8;0;1001;0;Heggmoelv;67,3580246;14,88668633;495132;7471297
166;1;0;1001;1;Lakshola;67,45069122;15,76215744;532615;7481824
166;3;0;1001;1;Andkilvatn;67,39510345;15,70249176;530132;7475597
166;4;0;1001;1;Øvrevatn;67,35293579;15,70358086;530232;7470897
166;5;0;1001;1;Sisovatn;67,33699799;15,84731483;536432;7469197
166;7;0;1001;1;Løytavatn;67,37979889;15,89543343;538432;7473997
166;12;0;1001;0;Vallvatn ndf.;67,34188843;15,54507065;523432;7469597
166;13;0;1001;0;Vallvatn;67,34408569;15,53597832;523039;7469838
166;26;0;1001;1;Klipforsen, Storskogelva;67,4489212;15,78792191;533720;7481640
167;2;0;1001;1;Sørfjordvatn;67,56950378;15,9002552;538332;7495147
167;3;0;1001;1;Kobbvatn;67,62386322;15,98928928;542026;7501265
167;4;0;1001;1;Sjøfossen;67,57257843;15,73359394;531232;7495397
167;5;0;1001;1;Fossvatn;67,60460663;16,22385406;552032;7499296
167;6;0;1001;1;Veikvatn;67,5976944;16,05888176;545032;7498397
167;7;0;1001;1;Gjerdalsvatn;67,68305206;16,10520363;546832;7507946
168;1;0;1001;1;Storvatn;67,84658813;15,50397968;521208;7525847
168;2;0;1001;1;Mørsvik bru;67,7157135;15,87357044;536966;7511430
170;2;0;1001;0;Sagelv;67,90653992;15,8608551;536132;7532696
170;5;0;1001;1;Kaldvågvatn;68,05871582;15,8298521;534603;7549643
170;6;0;1001;1;Forsanvatn;67,93609619;15,68064022;528532;7535897
170;8;0;1001;1;Kaldvågvatn ndf.;68,05808258;15,83110046;534656;7549573
171;2;0;1001;1;Fordalsvatn;67,86517334;16,46972466;561794;7528567
171;3;0;1001;1;Vasja;67,86593628;16,30415916;554832;7528496
171;4;0;1001;1;Stabburselv;67,81209564;16,51475716;563832;7522696
171;5;0;1001;1;Draugselv;67,80268097;16,51414871;563832;7521646
171;7;0;1001;1;Ravggajokka;67,77952576;16,47930336;562425;7519030
171;9;0;1001;0;Øvre Sørfjordvatn;68,05574036;16,64824677;568732;7549996
172;1;0;1001;1;Forsavatn;68,27388763;16,63491631;567532;7574296
172;5;0;1001;1;Melkedal (Litlevatn);68,25494385;16,71439552;570873;7572274
172;7;0;1001;1;Leirpoldvatn;68,28318024;16,42873955;558993;7575120
172;8;0;1001;1;Rauvatn;68,20586395;16,88332939;578022;7567007
172;11;0;1001;1;Børselv Øvre;68,31032562;16,73856735;571698;7578474
173;3;0;1001;1;Sørelv bru;68,16733551;17,5438118;605550;7563696
173;8;0;1001;1;Coarveij;68,01673126;17,8962822;620954;7547565
173;21;0;1001;0;Gamnes;68,19406891;17,55599976;605932;7566696
173;22;0;1001;0;Gamnes;68,1940918;17,55452919;605871;7566696
174;3;0;1001;1;Øvstevatn (Litlevatnet);68,34785461;17,48968887;602493;7583718
174;8;0;1001;1;Sildvikvatn;68,37418365;17,85121918;617232;7587296
174;11;0;1001;1;Taraldsvikelv;68,43661499;17,48148537;601757;7593594
175;2;0;1001;1;Niingen ndf.;68,53662872;17,0290966;582845;7604061
175;3;0;1001;1;Langvatn;68,55562592;16,8073597;573732;7605896
176;1;0;1001;1;Myklebostad;68,42889404;16,35598564;555632;7591296
177;3;0;1001;1;Storvatn ndf.;68,62461853;16,40594292;557183;7613160
177;4;0;1001;1;Sneisvatn;68,40743256;15,70544243;528971;7588456
178;1;0;1001;1;Langvatn;68,61923981;15,71248531;528987;7612074
179;1;0;1001;1;Svolværvatn;68,24586487;14,54139805;481032;7570347
179;4;0;1001;1;Store Kongsvatn ndf.;68,23674774;14,49082661;478932;7569347
179;6;0;1001;1;Jordelv;68,24137878;14,33103275;472326;7569926
180;1;0;1001;1;Grønlivatn;68,2036438;13,73678303;447659;7566105
180;2;0;1001;1;Reppvatn;68,18873596;13,61996078;442782;7564547
185;1;0;1001;1;Gåslandsvatn;68,67282867;14,62927341;484953;7617927
186;1;0;1001;1;Åelv;69,04586029;15,82267857;532833;7659696
186;2;0;1001;0;Ånesvatn;69,06020355;15,73422909;529284;7661250
189;1;0;1001;0;Skodbergvatn;68,6202774;17,25029564;591532;7613696
189;2;0;1001;1;Øyvatn;68,6223526;16,77584648;572232;7613296
189;3;0;1001;1;Tennevikvatn;68,64489746;16,72234535;569986;7615747
189;4;0;1001;0;Skodbergvatn ndf.;68,62747192;17,25952911;591878;7614512
190;1;0;1001;1;Tjuvskjer;68,72122192;17,4136467;597732;7625196
190;2;0;1001;1;Storfossen;68,65135193;17,70337868;609800;7617900
191;1;0;1001;0;Vassås;68,87443542;17,91847229;617350;7643150
191;2;0;1001;0;Øvrevatn;68,85762024;17,94107437;618348;7641320
193;2;0;1001;1;Skøvatn ndf.;69,04866028;17,94038391;617300;7662600
194;1;0;1001;1;Lysevatn;69,41201782;17,86190033;612279;7702931
194;4;0;1001;1;Mevatn;69,23091888;17,7834568;610121;7682613
196;3;0;1001;0;Malangsfoss;69,03510284;18,66408157;646234;7662645
196;7;0;1001;1;Ytre Fiskeløsvatn;69,2629776;18,88206673;653316;7688545
196;8;0;1001;1;Setermoen;68,86520386;18,35124969;634794;7643010
196;10;0;1001;1;Strømsmo;68,76334381;18,57874489;644597;7632185
196;11;0;1001;1;Lille Rostavatn;69,02297974;19,58108139;682880;7663756
196;12;0;1001;1;Lundberg;68,72235107;18,54941559;643677;7627552
196;13;0;1001;1;Bardujord;68,81144714;18,55365562;643274;7637482
196;18;0;1001;1;Grønli;68,8677597;19,55336189;683059;7646406
196;21;0;1001;1;Skogly;68,88948822;19,54104233;682385;7648786
196;26;0;1001;1;Høgskarhus;68,84437561;19,57820511;684250;7643879
196;35;0;1001;0;Målselvfossen;69,03492737;18,65833664;646006;7662611
196;36;0;1001;0;Fosshaug;68,82919312;18,43066025;638210;7639177
197;4;0;1001;1;Storelv;69,68335724;18,79686737;647046;7735134
197;8;0;1001;0;Ersfjord;69,68637085;18,6076889;639707;7735025
197;10;0;1001;0;Ersfjordelva;69,68038177;18,59930038;639422;7734340
200;3;0;1001;0;Skogsfjordvatn;69,98994446;19,08481026;655896;7769976
200;4;0;1001;0;Skogsfjordvatn;69,98092651;19,10412407;656700;7769022
203;1;0;1001;0;Jægervatn;69,73020935;19,85534477;687558;7743248
203;2;0;1001;0;Jægervatn;69,73168182;19,86212158;687806;7743432
203;3;0;1001;1;Stordalselv;69,43650055;19,55715561;678499;7709686
203;4;0;1001;1;Skogneselv;69,48953247;19,62815094;680828;7715793
204;1;0;1001;1;Solli;69,20270538;19,97903061;697112;7684978
204;7;0;1001;1;Gåv'dajav'ri;69,19883728;20,27836037;708974;7685540
205;1;0;1001;1;Helligskogen;69,20723724;20,68814087;725073;7687926
205;2;0;1001;1;Gardebor;69,16966248;20,74550056;727729;7683963
205;3;0;1001;1;Skibotn bru;69,36506653;20,2737484;707197;7704001
205;4;0;1001;1;Rieppejokka;69,24828339;20,5889225;720739;7692125
205;5;0;1001;1;Lavkajokka;69,25844574;20,57102013;719930;7693190
205;6;0;1001;1;Didnojokka;69,17903137;20,77846527;728934;7685127
205;8;0;1001;1;Helligskogen;69,2317276;20,65708733;723595;7690533
206;2;0;1001;1;Holm bru;69,47787476;20,88022995;729757;7718702
206;3;0;1001;2;Manndalen bru;69,52388763;20,52561951;715471;7722523
207;1;0;1001;1;Fagertun;70,07662964;20,48975372;708536;7783820
208;2;0;1001;1;Oksfjordvatn;69,90021515;21,37681007;744188;7767523
208;3;0;1001;1;Svartfossberget;69,52854156;21,38166046;748701;7726291
209;1;0;1001;0;Njemenjaikafoss;69,71370697;22,12760925;775258;7750032
209;3;0;1001;2;Kvænangselv bru;69,73335266;22,14109993;775521;7752271
209;4;0;1001;1;Lillefossen;69,78562927;21,91785049;766280;7757075
210;1;0;1001;1;Øvrefoss;69,92118073;22,07977295;770736;7772819
211;1;0;1001;1;Langfjordhamn;70,13096619;21,84746933;759260;7795070
211;2;0;1001;1;Andrevatn;70,12659454;21,84752846;759317;7794585
211;3;0;1001;1;Tredjevatn;70,11531067;21,83618546;759030;7793285
212;1;0;1001;0;Halsnes;70,02642059;22,9432106;802074;7788538
212;2;0;1001;1;Stengelsen;69,87441254;23,29468727;817673;7773506
212;4;0;1001;2;Tverelv;69,95937347;23,40081596;820412;7783459
212;7;0;1001;1;Lille Mattisvatn;69,89417267;23,01636124;806779;7774266
212;9;0;1001;1;Harestrømmen;69,74000549;23,77728271;838200;7761241
212;10;0;1001;1;Masi;69,42004395;23,63503647;837785;7725086
212;11;0;1001;1;Kista;69,82630157;23,51680565;826880;7769359
212;11;0;1001;3;Kista;69,82630157;23,51680565;826880;7769359
212;12;0;1001;0;Sagafoss;69,95549774;23,4087429;820772;7783072
212;13;0;1001;1;Kautokeino;69,01854706;23,06599617;821529;7677606
212;16;0;1001;1;Eiby;69,83695221;23,18903351;814208;7768814
212;26;0;1001;1;Suohpatjohka;68,95555115;23,08892822;823363;7670754
212;27;0;1001;1;Eibyelva v/Hammeren;69,79905701;23,24104881;816763;7764890
212;48;0;1001;0;Sagafoss;69,95549774;23,4087429;820772;7783072
212;49;0;1001;0;Halsnes;70,02643585;22,94163704;802014;7788532
213;2;0;1001;1;Leirbotnvatn;70,10667419;23,55344009;823898;7800555
213;3;0;1001;1;Skaidi;70,43174744;24,52372742;854728;7841879
213;4;0;1001;1;Kvalsund;70,48683929;23,95331192;832718;7844730
220;1;0;1001;1;Hamnevatn;70,86380005;24,92896843;861842;7891917
221;1;0;1001;1;Magerøy;71,08372498;25,41619492;875240;7919109
223;2;0;1001;0;Lombola;70,13985443;24,76062775;868698;7811095
224;1;0;1001;1;Skoganvarre;69,83699036;25,08542061;886448;7779725
228;1;0;1001;1;Mattusjavri;70,36862946;26,45193863;927186;7847357
228;2;0;1001;1;Kunes;70,32931519;26,40795135;926383;7842731
230;1;0;1001;1;Nordmannset;70,87923431;27,50948715;954469;7911030
234;1;0;1001;0;Polmak;70,07261658;28,05739784;993372;7827107
234;2;0;1001;1;Jiesjokka;69,56561279;24,38817787;864567;7745499
234;4;0;1001;1;Smalfjord;70,41915131;28,04138756;984519;7864846
234;5;0;1001;1;Njalmigoaika;69,41931915;25,15832329;896949;7734170
234;6;0;1001;0;Vækkava;69,42719269;24,94519997;888543;7733667
234;13;0;1001;0;Veahkkava, Iesjokka;69,4263916;24,93833733;888291;7733535
234;14;0;1001;0;Cærrogæsjokka;69,39002991;24,474226;870914;7726639
234;18;0;1001;0;Polmak nye;70,07034302;28,01600838;991883;7826523
236;1;0;1001;1;Kongsfjordfoss;70,61781311;29,12943077;1019191;7895538
237;1;0;1001;1;Båtsfjord;70,56360626;29,71187782;1041686;7894752
237;2;0;1001;1;Lillefossen;70,60308075;29,67052269;1039131;7898671
241;1;0;1001;1;Bergeby;70,15844727;28,88694382;1022078;7843416
241;2;0;1001;1;Vesterelvfossen;70,11399078;28,51478004;1009388;7835404
244;1;0;1001;0;Neset;69,69470215;29,36844826;1052030;7797170
244;2;0;1001;0;Neiden;69,70071411;29,32130814;1050092;7797397
244;5;0;1001;1;Kjerringvatn;69,91005707;28,83403778;1026386;7815885
246;1;0;1001;1;Bjørnvatn;69,51902008;30,11146545;1084905;7785019
246;4;0;1001;1;Lille Ropelvvatn;69,76059723;30,1882534;1081152;7811975
246;6;0;1001;1;Ellenelv;69,21335602;29,15281487;1056257;7742793
246;8;0;1001;0;Vaggatem;69,21239471;29,13629913;1055643;7742538
246;9;0;1001;0;Sametielv;69,40015411;29,71704483;1073079;7768353
246;12;0;1001;1;Skogfoss kraftverk;69,3728714;29,69390488;1072921;7765169
246;12;0;1055;1;Skogfoss kraftverk;69,3728714;29,69390488;1072921;7765169
247;1;0;1001;0;Karpelv;69,66152954;30,38418007;1091282;7803120
247;3;0;1001;0;Karpelva;69,65991211;30,38412094;1091325;7802944
303;2;0;1001;1;Kobvatn;68,14698029;17,10626793;587479;7560744
307;3;0;1001;1;Limingen;64,69450378;13,74887085;440331;7174997
307;5;0;1001;1;Murusjø;64,48670197;14,0156498;452694;7151617
307;7;0;1001;1;Landbru;64,88673401;13,91636276;448685;7196271
307;11;0;1001;1;Røyrvikelv;64,88581085;13,56679535;432131;7196497
307;12;0;1001;1;Huddingsvatn;64,87887573;13,81671047;443950;7195480
307;13;0;1001;1;Huddingselv;64,89068604;13,63368797;435310;7196970
307;14;0;1001;1;Saksvatn;64,91815948;13,48048496;428131;7200197
308;1;0;1001;1;Lenglingen;64,24487305;13,76030636;439898;7124887
311;4;0;1001;1;Femundsenden (Femunden);61,91996002;11,94004345;339350;6869050
311;6;0;1001;0;Nybergsund;61,25907898;12,32249641;356394;6794588
311;9;0;1001;0;Nybergsund;61,26176071;12,31734276;356130;6794898
311;10;0;1001;0;Galten;61,89131546;11,75379658;329418;6866337
311;11;0;1001;1;Isteren;61,93432617;11,8253479;333410;6870938
311;12;0;1001;1;Ørbak;61,29605484;12,27930641;354250;6798800
311;16;0;1001;0;Galten;61,89448929;11,75217915;329351;6866694
311;21;0;1001;1;Lutufallet kraftstasjon;61,06554794;12,58235931;369530;6772498
311;21;0;1055;1;Lutufallet kraftstasjon;61,06554794;12,58235931;369530;6772498
311;460;0;1001;0;Engeren;61,66487885;12,01834774;342156;6840464
313;4;0;1001;1;Bolfoss bru;59,92583466;11,85409164;324180;6647330
313;8;0;1001;0;Holmen bru;60,09623718;12,32040501;351000;6665150
313;10;0;1001;0;Magnor;59,95463943;12,18728542;342930;6649698
314;4;0;1001;0;Trosterud;59,65711975;11,8569603;322921;6617420
400;1;0;1001;0;Bayelva;78,93442535;11,83746719;432270;8764490
400;3;0;1001;1;Tvillingvatnet;78,91577148;11,87538624;432970;8762368
400;4;0;1001;1;Londonelva;78,96813202;12,05900383;437200;8768000
400;5;0;1001;0;De Geerdalen;78,33517456;16,2864933;529035;8696095
400;6;0;1001;1;Steintippdalen;78,21444702;15,69011402;515735;8682395
400;7;0;1001;1;Endalselva;78,1997757;15,81630993;518635;8680795
2;17;0;1001;0;Blaker;60,00405121;11,29932308;293682;6657636
12;534;0;1001;1;Mjøndalen bru;59,75292206;10,007267;219618;6634458
21;17;0;1001;1;Bjørgåni;59,1090126;7,564114094;74710;6575924
112;1;0;1001;1;Fugleåsbekken;63,03013992;8,880395889;190693;7003689
176;2;0;1001;1;Spannbogvatn;68,49089813;16,40419388;557452;7598252
190;4;0;1001;1;Foldvikvatn ndf;68,68322754;17,31601715;593940;7620810
190;6;0;1001;1;Keipen;68,69618225;17,24167252;590873;7622142
190;7;0;1001;1;Dudalselv;68,6822052;17,4350872;598772;7620883
2;412;0;1001;0;Funnefoss kraftverk;60,16693115;11,52972984;307472;6675062
6;10;0;1001;1;Gryta;59,98722839;10,80065823;265785;6657426
6;71;0;1001;1;Sinnerdammen;60,17264938;10,49514389;250170;6679166
8;6;0;1001;1;Sæternbekken;59,94379425;10,56634808;252405;6653449
122;9;0;1001;1;Gaulfoss;63,10847855;10,22901821;259399;7006617
168;3;0;1001;1;Lakså bru;67,79663086;15,29607773;512486;7520221
